UFL,UFC,UFR,Vel_Izq,Vel_Der
2423,155,210,119,120
2422,154,214,119,120
2418,150,208,119,120
2422,154,212,119,120
2422,151,210,119,120
2421,155,214,119,120
2422,152,211,119,120
2425,154,211,138,101
2426,115,210,123,116
2419,154,212,104,135
2422,151,211,119,120
2421,151,213,119,120
2424,153,210,119,120
2423,152,209,119,120
2422,153,213,119,120
2421,154,214,119,120
2421,153,213,119,120
2424,151,214,119,120
2422,153,212,119,120
2423,151,211,119,120
2420,152,209,119,120
2424,154,213,119,120
2423,151,211,119,120
2420,154,211,119,120
2421,152,212,119,120
2420,153,211,119,120
2423,152,214,119,120
2421,156,213,119,120
2423,154,210,119,120
2425,154,213,138,101
2424,153,210,105,134
2422,153,208,119,120
2423,152,212,119,120
2421,160,213,119,120
2418,143,209,119,120
2423,154,210,119,120
2424,155,212,119,120
2421,152,210,119,120
2421,151,214,119,120
2421,155,210,119,120
2423,154,212,119,120
2423,151,213,119,120
2424,155,210,119,120
2423,151,214,119,120
2421,153,208,119,120
2423,155,214,119,120
2422,154,215,119,120
2423,150,210,119,120
2421,151,212,119,120
2423,152,210,119,120
2420,151,210,119,120
2426,155,212,138,101
2422,151,209,105,134
2423,152,210,119,120
2420,151,211,119,120
2424,155,214,119,120
2423,157,211,119,120
2424,151,211,119,120
2420,152,210,119,120
2423,153,207,119,120
2421,155,211,119,120
2423,154,213,119,120
2424,151,216,119,120
2421,151,212,119,120
2420,156,215,119,120
2423,155,214,119,120
2422,154,206,119,120
2421,151,215,119,120
2422,155,212,119,120
2421,153,208,119,120
2421,154,211,119,120
2421,155,211,119,120
2424,153,211,119,120
2421,156,216,119,120
2420,152,211,119,120
2421,154,212,119,120
2423,152,211,119,120
2420,157,207,119,120
2423,151,212,119,120
2422,151,211,119,120
2418,157,207,119,120
2425,152,211,138,101
2425,156,211,123,116
2423,155,211,104,135
2423,154,209,119,120
2420,155,211,119,120
2419,153,209,119,120
2419,154,210,119,120
2420,154,213,119,120
2419,155,212,119,120
2421,154,212,119,120
2423,154,213,119,120
2423,155,212,119,120
2420,153,211,119,120
2422,151,211,119,120
2419,153,211,119,120
2422,156,213,119,120
2421,153,212,119,120
2418,155,211,119,120
2422,156,214,119,120
2423,151,212,119,120
2422,153,211,119,120
2420,154,210,119,120
2418,154,210,119,120
2420,154,206,119,120
2424,153,211,119,120
2420,156,212,119,120
2419,153,211,119,120
2427,150,208,138,101
2421,154,212,105,134
2422,150,211,119,120
2421,151,214,119,120
2421,154,213,119,120
2419,156,210,119,120
2420,151,211,119,120
2419,150,212,119,120
2426,153,215,138,101
2422,155,210,105,134
2420,152,212,119,120
2426,153,211,138,101
2417,154,209,105,134
2419,153,209,119,120
2419,154,210,119,120
2422,153,211,119,120
2421,154,213,119,120
2423,153,210,119,120
2421,154,209,119,120
2426,150,211,137,102
2425,155,213,123,116
2420,151,211,119,120
2422,155,210,119,120
2424,155,210,119,120
2422,153,214,119,120
2424,156,212,119,120
2427,155,211,138,101
2425,155,215,123,116
2425,149,210,123,116
2421,154,209,105,134
2422,151,213,119,120
2419,151,209,119,120
2420,151,209,105,134
2422,153,211,119,120
2424,155,210,119,120
2424,154,210,119,120
2421,153,213,119,120
2421,156,213,119,120
2422,154,211,119,120
2423,153,212,119,120
2420,154,211,119,120
2418,156,213,119,120
2422,151,214,119,120
2422,150,210,119,120
2421,152,211,119,120
2422,154,212,119,120
2420,156,213,119,120
2423,151,209,119,120
2422,156,211,119,120
2421,151,215,119,120
2421,155,211,119,120
2421,154,211,119,120
2425,151,211,138,101
2421,153,210,104,135
2423,153,212,119,120
2421,153,209,119,120
2419,154,212,119,120
2423,153,212,119,120
2424,151,208,119,120
2421,153,213,119,120
2419,153,210,119,120
2424,152,210,119,120
2422,154,211,119,120
2426,152,210,138,101
2421,152,210,104,135
2422,154,211,119,120
2422,153,215,119,120
2421,156,212,119,120
2421,153,208,119,120
2418,157,214,119,120
2421,152,213,119,120
2422,153,209,119,120
2418,155,210,119,120
2424,153,210,119,120
2425,155,212,138,101
2425,154,210,138,101
2420,154,210,105,134
2422,155,212,120,119
2423,154,211,120,119
2420,154,209,120,119
2423,155,208,120,119
2423,155,210,120,119
2422,154,210,104,135
2424,152,213,120,119
2420,155,213,120,119
2422,151,211,120,119
2424,152,212,120,119
2422,156,211,120,119
2420,153,211,120,119
2419,155,214,120,119
2422,152,212,120,119
2420,152,208,120,119
2422,151,211,120,119
2424,153,212,120,119
2419,153,209,120,119
2422,150,211,120,119
2420,153,209,120,119
2424,155,210,120,119
2422,154,211,120,119
2424,156,212,120,119
2423,155,211,120,119
2422,153,211,120,119
2422,155,215,120,119
2425,157,213,138,101
2422,150,212,104,135
2424,153,212,120,119
2421,153,214,120,119
2422,153,214,120,119
2422,150,211,120,119
2420,152,212,120,119
2421,154,211,120,119
2423,154,215,120,119
2421,155,209,120,119
2422,155,214,120,119
2422,152,206,120,119
2419,150,208,120,119
2422,153,213,120,119
2422,154,208,120,119
2422,156,212,120,119
2424,152,209,120,119
2423,155,211,120,119
2424,151,211,120,119
2420,153,211,120,119
2420,153,214,120,119
2421,157,212,120,119
2423,155,211,120,119
2420,151,211,120,119
2422,153,211,120,119
2422,157,214,120,119
2424,151,215,120,119
2424,157,214,120,119
2424,154,211,120,119
2424,152,208,120,119
2423,153,209,120,119
2423,154,213,120,119
2423,154,213,120,119
2423,156,212,120,119
2424,150,212,120,119
2421,153,212,120,119
2421,153,210,120,119
2423,154,214,120,119
2422,156,210,120,119
2423,150,213,120,119
2422,154,212,120,119
2425,154,210,138,101
2420,155,211,105,134
2421,154,213,120,119
2422,143,211,120,119
2425,154,214,138,101
2425,154,211,123,116
2420,152,211,105,134
2421,152,213,120,119
2421,153,206,120,119
2424,153,211,120,119
2424,151,213,120,119
2424,156,213,120,119
2422,153,211,120,119
2422,153,214,120,119
2421,155,212,120,119
2423,153,209,120,119
2422,156,212,120,119
2424,153,212,120,119
2418,154,210,120,119
2426,151,212,138,101
2426,153,210,123,116
2422,153,215,105,134
2419,152,207,120,119
2423,151,212,120,119
2421,152,211,120,119
2422,151,209,120,119
2422,149,211,120,119
2422,156,211,120,119
2420,153,211,120,119
2421,154,207,120,119
2423,153,210,120,119
2425,155,213,138,101
2423,156,213,105,134
2421,154,211,120,119
2424,148,210,120,119
2422,153,211,120,119
2422,153,214,120,119
2421,153,215,120,119
2421,156,210,120,119
2421,152,211,120,119
2423,151,210,120,119
2423,155,213,120,119
2422,151,210,120,119
2425,155,211,138,101
2420,153,211,105,134
2420,156,209,120,119
2422,153,210,120,119
2422,155,209,120,119
2421,152,210,120,119
2423,151,210,120,119
2422,154,210,120,119
2424,154,211,120,119
2422,150,209,120,119
2420,152,211,120,119
2426,152,210,138,101
2423,154,212,104,135
2424,153,209,120,119
2420,155,211,120,119
2422,154,214,120,119
2423,154,212,120,119
2423,152,213,120,119
2423,153,210,120,119
2425,153,214,138,101
2422,154,211,105,134
2422,154,210,120,119
2423,153,215,120,119
2422,150,213,120,119
2422,154,212,120,119
2422,154,216,120,119
2421,153,216,120,119
2423,151,210,120,119
2421,155,210,120,119
2422,152,211,120,119
2424,153,210,120,119
2421,154,211,120,119
2422,153,209,120,119
2423,152,212,120,119
2421,154,212,120,119
2423,151,207,120,119
2422,153,214,120,119
2422,151,212,120,119
2422,151,209,120,119
2421,151,208,120,119
2422,150,210,120,119
2423,151,215,120,119
2425,153,212,138,101
2421,153,214,105,134
2423,154,214,120,119
2424,154,209,120,119
2424,154,213,120,119
2425,154,213,138,101
2421,149,208,105,134
2422,153,213,120,119
2425,155,210,138,101
2422,151,211,104,135
2421,151,210,120,119
2421,152,211,120,119
2421,154,211,120,119
2423,154,209,120,119
2421,157,211,120,119
2422,153,212,120,119
2423,151,213,120,119
2424,155,210,120,119
2422,153,213,120,119
2424,155,209,120,119
2422,153,208,120,119
2422,156,211,120,119
2422,154,210,120,119
2422,156,210,120,119
2420,150,209,120,119
2422,153,210,120,119
2421,150,214,120,119
2423,155,211,120,119
2422,155,211,120,119
2421,152,213,120,119
2423,155,212,120,119
2421,150,210,120,119
2422,155,211,120,119
2420,155,209,120,119
2421,154,212,120,119
2425,154,210,138,101
2423,155,209,104,135
2422,157,215,120,119
2422,153,213,120,119
2422,156,211,120,119
2420,153,209,120,119
2425,154,207,138,101
2426,154,214,123,116
2422,156,212,104,135
2423,156,210,120,119
2423,155,211,120,119
2423,153,211,120,119
2423,156,214,120,119
2420,152,209,120,119
2421,153,213,120,119
2422,153,209,120,119
2423,151,212,120,119
2422,150,212,120,119
2422,155,213,120,119
2425,155,211,138,101
2421,152,211,104,135
2422,151,208,120,119
2425,151,209,138,101
2420,152,212,105,134
2422,153,212,120,119
2426,155,213,138,101
2422,153,214,105,134
2424,152,213,120,119
2421,152,213,120,119
2423,151,212,120,119
2423,155,211,120,119
2425,154,216,138,101
2422,154,212,104,135
2425,154,209,138,101
2423,155,211,105,134
2424,153,209,120,119
2421,154,208,120,119
2422,152,209,120,119
2421,156,214,120,119
2426,154,211,138,101
2423,151,209,104,135
2422,152,210,120,119
2421,154,210,120,119
2423,153,210,120,119
2421,156,210,120,119
2422,152,209,120,119
2422,153,213,120,119
2425,155,210,138,101
2423,155,212,105,134
2426,154,211,137,102
2422,157,212,104,135
2423,155,214,120,119
2424,154,214,120,119
2423,153,210,120,119
2423,150,211,120,119
2429,154,211,138,101
2418,155,217,104,135
2422,153,208,120,119
2425,155,210,138,101
2423,154,213,104,135
2424,155,211,120,119
2421,153,212,120,119
2421,152,211,120,119
2426,153,210,138,101
2422,153,212,105,134
2423,154,214,120,119
2420,153,211,120,119
2420,155,212,120,119
2423,155,213,120,119
2426,154,213,138,101
2423,153,212,104,135
2424,154,215,120,119
2425,154,214,138,101
2422,151,213,105,134
2424,153,213,120,119
2421,153,213,120,119
2422,152,213,120,119
2424,155,210,120,119
2427,156,209,138,101
2421,150,206,105,134
2420,153,209,120,119
2422,157,211,120,119
2421,152,209,120,119
2427,154,212,138,101
2426,153,209,123,116
2421,153,212,104,135
2424,151,213,120,119
2422,154,210,120,119
2422,153,209,120,119
2425,152,212,138,101
2423,152,210,105,134
2423,156,210,120,119
2425,153,209,138,101
2422,152,213,105,134
2423,155,211,120,119
2425,152,213,138,101
2420,154,215,105,134
2420,156,216,120,119
2424,152,212,120,119
2421,153,210,120,119
2420,151,212,120,119
2423,152,212,120,119
2423,152,211,120,119
2424,152,209,120,119
2421,151,213,120,119
2421,153,210,120,119
2425,153,210,138,101
2418,155,212,105,134
2422,149,210,120,119
2422,150,213,120,119
2426,156,214,138,101
2425,156,211,123,116
2422,153,209,105,134
2420,150,211,120,119
2424,156,212,120,119
2421,152,210,120,119
2424,146,211,120,119
2423,151,212,120,119
2423,151,208,120,119
2423,154,208,120,119
2426,153,214,138,101
2425,154,211,123,116
2423,152,212,105,134
2421,156,214,120,119
2423,154,210,120,119
2424,157,212,120,119
2420,158,213,120,119
2421,154,212,120,119
2425,155,212,138,101
2420,157,211,104,135
2427,154,213,137,102
2423,151,212,104,135
2423,155,210,120,119
2417,154,208,120,119
2427,155,211,138,101
2422,151,213,105,134
2421,153,209,120,119
2424,150,213,120,119
2422,152,209,120,119
2419,154,213,120,119
2426,155,214,137,102
2420,152,210,104,135
2420,153,212,120,119
2421,154,208,120,119
2422,151,213,120,119
2425,153,212,138,101
2421,156,211,104,135
2422,155,214,120,119
2421,151,211,120,119
2423,152,210,120,119
2424,154,214,120,119
2424,152,213,120,119
2422,152,209,120,119
2425,149,212,138,101
2421,151,210,105,134
2422,156,211,120,119
2423,154,209,120,119
2425,154,208,138,101
2422,155,213,104,135
2422,153,214,120,119
2418,156,213,120,119
2423,154,213,120,119
2422,151,210,120,119
2418,154,209,120,119
2422,153,213,120,119
2425,155,213,138,101
2422,152,213,105,134
2423,153,214,120,119
2425,153,213,138,101
2424,155,211,105,134
2425,157,209,138,101
2422,154,214,105,134
2421,151,212,120,119
2422,151,211,120,119
2424,154,212,120,119
2421,151,211,120,119
2424,154,211,120,119
2420,151,212,120,119
2421,152,208,120,119
2424,157,212,120,119
2425,154,212,138,101
2425,153,213,123,116
2424,156,214,104,135
2424,155,209,120,119
2425,151,214,138,101
2421,152,213,105,134
2422,155,210,120,119
2419,156,214,120,119
2420,153,212,120,119
2421,157,208,120,119
2421,155,208,120,119
2426,156,210,138,101
2421,154,213,105,134
2424,151,209,120,119
2426,154,214,138,101
2424,154,210,105,134
2421,152,210,120,119
2424,156,210,120,119
2424,155,213,120,119
2421,151,212,120,119
2425,155,214,138,101
2425,154,212,123,116
2425,155,213,123,116
2425,153,212,123,116
2422,157,212,105,134
2423,155,211,120,119
2425,153,209,137,102
2423,154,210,104,135
2423,154,216,120,119
2424,154,212,120,119
2422,153,214,120,119
2428,152,213,138,101
2426,155,210,123,116
2420,153,214,105,134
2421,151,208,120,119
2422,151,213,120,119
2422,151,211,120,119
2421,155,208,120,119
2428,151,214,138,101
2423,154,211,104,135
2425,156,212,138,101
2422,153,212,104,135
2424,154,207,120,119
2420,155,210,120,119
2425,151,214,138,101
2423,153,214,104,135
2424,154,213,120,119
2419,155,207,120,119
2424,155,210,120,119
2421,151,212,120,119
2423,155,209,120,119
2426,156,213,138,101
2421,154,211,105,134
2423,151,211,120,119
2420,153,211,120,119
2425,155,211,138,101
2419,150,211,105,134
2429,154,209,138,101
2424,155,214,104,135
2422,154,214,120,119
2421,155,210,120,119
2422,154,212,120,119
2423,155,210,120,119
2423,153,210,120,119
2425,153,213,138,101
2424,152,210,105,134
2424,152,213,120,119
2426,154,208,138,101
2424,152,211,104,135
2425,155,213,138,101
2423,153,210,104,135
2425,153,208,138,101
2420,148,213,104,135
2421,152,210,120,119
2427,152,211,138,101
2422,153,210,105,134
2419,150,213,120,119
2423,153,214,120,119
2425,154,211,138,101
2422,157,209,105,134
2425,150,208,138,101
2422,154,212,105,134
2421,153,209,120,119
2422,156,214,120,119
2423,154,211,120,119
2421,154,214,120,119
2425,153,212,138,101
2425,156,214,123,116
2420,151,207,104,135
2418,153,212,120,119
2425,154,208,138,101
2425,151,207,123,116
2420,157,212,105,134
2424,155,214,120,119
2423,154,207,120,119
2421,152,210,120,119
2421,155,209,120,119
2422,154,214,120,119
2424,156,214,120,119
2419,155,209,120,119
2421,151,211,120,119
2424,152,212,120,119
2425,158,208,138,101
2419,156,212,104,135
2422,151,213,120,119
2422,154,209,120,119
2422,155,211,120,119
2426,151,211,129,110
2423,151,213,104,135
2423,151,208,120,119
2421,155,211,120,119
2422,152,210,120,119
2421,155,213,120,119
2422,152,209,120,119
2426,153,213,138,101
2423,154,212,104,135
2422,152,212,120,119
2421,153,213,120,119
2423,152,209,120,119
2420,152,208,120,119
2422,155,215,120,119
2424,151,213,120,119
2428,151,208,138,101
2422,158,209,104,135
2420,154,212,120,119
2422,152,211,120,119
2424,156,208,120,119
2423,150,207,120,119
2423,155,214,120,119
2423,154,209,120,119
2424,157,210,120,119
2421,154,214,120,119
2426,155,208,138,101
2422,153,213,105,134
2422,155,214,120,119
2420,153,214,120,119
2425,151,208,138,101
2424,152,212,105,134
2421,150,211,120,119
2424,155,208,120,119
2423,154,213,120,119
2425,153,213,138,101
2423,154,209,105,134
2420,154,212,120,119
2421,152,207,120,119
2420,155,212,120,119
2425,157,210,138,101
2425,154,210,123,116
2422,154,209,104,135
2424,154,218,120,119
2422,151,212,120,119
2423,154,211,120,119
2423,155,214,120,119
2421,150,211,120,119
2422,156,212,120,119
2422,154,213,120,119
2423,155,214,120,119
2425,153,213,138,101
2425,150,209,123,116
2422,158,213,104,135
2423,154,213,120,119
2424,155,212,120,119
2422,154,212,120,119
2420,152,214,120,119
2424,150,209,120,119
2423,152,213,120,119
2423,154,211,120,119
2422,153,209,120,119
2422,155,212,120,119
2425,153,213,138,101
2423,156,213,105,134
2423,154,214,120,119
2419,149,208,120,119
2421,151,210,120,119
2423,153,209,120,119
2423,154,208,120,119
2425,149,210,138,101
2423,157,215,105,134
2425,149,214,138,101
2422,154,213,104,135
2424,156,213,120,119
2417,150,212,120,119
2421,155,209,120,119
2422,152,210,120,119
2422,154,214,120,119
2424,150,212,120,119
2426,154,212,138,101
2419,155,209,104,135
2423,151,212,120,119
2422,150,206,120,119
2421,152,206,120,119
2426,152,210,138,101
2423,156,211,105,134
2426,154,212,138,101
2420,149,208,104,135
2421,153,211,120,119
2424,156,208,120,119
2424,154,214,120,119
2425,153,216,138,101
2426,152,207,123,116
2423,155,213,104,135
2422,157,214,120,119
2422,149,212,120,119
2420,155,212,120,119
2424,151,214,120,119
2425,154,215,138,101
2422,156,209,105,134
2424,156,213,120,119
2422,149,209,120,119
2423,153,211,120,119
2425,156,211,138,101
2425,155,212,123,116
2428,151,215,123,116
2427,150,211,123,116
2421,152,213,105,134
2420,152,214,120,119
2424,155,211,120,119
2421,154,209,120,119
2420,148,209,120,119
2427,154,214,138,101
2425,155,208,123,116
2421,158,206,105,134
2419,151,213,120,119
2428,154,210,138,101
2418,152,209,105,134
2421,153,211,120,119
2421,149,212,120,119
2424,154,210,120,119
2426,155,213,138,101
2426,151,215,123,116
2418,153,209,104,135
2426,149,210,138,101
2420,153,212,105,134
2425,153,213,138,101
2422,148,206,105,134
2428,149,208,138,101
2419,153,210,108,131
2425,152,212,139,100
2425,149,212,123,116
2422,157,215,105,134
2421,154,210,120,119
2424,148,212,120,119
2421,154,208,120,119
2427,154,217,138,101
2425,154,212,123,116
2420,157,207,104,135
2419,150,209,120,119
2422,147,210,120,119
2424,154,217,120,119
2421,153,207,120,119
2421,157,211,120,119
2420,154,209,120,119
2422,155,217,120,119
2422,154,208,120,119
2425,156,213,137,102
2425,154,214,123,116
2424,154,213,104,135
2423,153,210,120,119
2423,153,213,120,119
2421,154,213,120,119
2421,154,212,120,119
2417,156,215,120,119
2418,154,213,120,119
2416,151,213,120,119
2415,149,213,120,119
2416,150,212,120,119
2418,155,214,120,119
2422,157,212,120,119
2423,149,206,120,119
2421,153,209,120,119
2419,155,212,120,119
2419,155,211,120,119
2424,156,213,120,119
2425,155,214,138,101
2423,151,210,105,134
2429,151,211,138,101
2427,155,208,123,116
2422,157,211,104,135
2428,154,211,138,101
2429,153,211,123,116
2426,151,212,123,116
2427,147,213,123,116
2422,152,210,105,134
2431,154,211,138,101
2421,158,213,105,134
2422,151,210,120,119
2427,154,212,138,101
2425,153,210,123,116
2426,148,208,123,116
2430,155,214,123,116
2428,156,215,123,116
2426,153,211,123,116
2426,155,215,123,116
2427,149,209,123,116
2426,149,214,123,116
2429,153,214,123,116
2433,154,213,123,116
2431,154,211,123,116
2431,152,213,123,116
2437,154,211,123,116
2435,146,208,123,116
2436,156,209,123,116
2431,154,213,123,116
2436,155,214,123,116
2429,154,210,123,116
2437,153,212,123,116
2433,153,206,123,116
2429,155,212,123,116
2434,154,207,123,116
2428,149,206,123,116
2430,150,208,123,116
2427,156,207,123,116
2429,154,208,123,116
2425,153,205,123,116
2424,151,212,105,134
2422,152,206,120,119
2420,150,204,120,119
2412,154,210,120,119
2404,149,212,120,119
2404,153,208,120,119
2407,154,210,120,119
2411,153,211,120,119
2418,154,208,120,119
2407,156,207,120,119
2399,151,211,120,119
2391,153,208,120,119
2383,153,211,120,119
2345,150,209,120,119
2258,155,207,120,119
2231,153,212,120,119
2264,158,202,120,119
2241,154,206,120,119
2214,151,201,120,119
2199,155,188,120,119
2202,155,182,120,119
2238,156,178,120,119
2252,160,170,120,119
2282,157,162,120,119
2271,152,162,120,119
2243,155,153,120,119
2293,157,151,120,119
2262,159,152,120,119
2272,159,154,120,119
2238,168,155,120,119
2197,163,148,120,119
2199,162,151,120,119
2196,166,157,120,119
2193,167,161,120,119
2188,165,155,120,119
2176,169,157,120,119
2193,165,155,120,119
2171,158,158,120,119
2094,158,158,120,119
2120,153,155,120,119
2117,150,158,120,119
2017,146,157,120,119
2018,144,157,120,119
2014,146,153,120,119
2042,147,158,120,119
2025,146,154,120,119
1933,146,150,120,119
1634,147,157,120,119
244,146,151,120,119
203,144,151,120,119
198,145,156,120,119
202,147,164,120,119
199,149,185,120,119
202,145,200,120,119
208,146,209,120,119
212,148,207,120,119
208,147,204,120,119
217,154,206,120,119
211,157,201,120,119
214,167,190,120,119
220,182,220,120,119
264,211,212,120,119
1580,243,215,120,119
2289,296,248,84,155
2453,545,222,255,-255
2472,558,220,126,113
2503,580,222,126,113
2454,501,222,126,113
2461,534,217,126,113
2484,701,216,126,113
2433,555,218,126,113
2426,549,218,126,113
2425,554,222,126,113
2505,443,223,126,113
2546,413,221,126,113
2558,633,216,126,113
2551,886,216,126,113
2451,378,223,126,113
2426,309,218,126,113
2436,294,217,126,113
2417,342,224,-255,255
2457,305,221,182,57
2411,287,224,-255,255
2429,358,222,255,-255
2469,491,218,126,113
2513,516,222,126,113
2483,479,223,126,113
2486,510,223,126,113
2507,525,223,126,113
2525,508,220,126,113
2540,507,221,126,113
2525,494,223,126,113
2513,480,221,126,113
2509,471,221,126,113
2501,457,222,126,113
2491,431,221,126,113
2485,401,221,126,113
2478,363,222,126,113
2464,343,222,126,113
2457,331,220,126,113
2438,309,222,126,113
2421,301,224,-255,255
2415,302,225,113,126
2421,297,229,113,126
2421,295,225,113,126
2435,306,222,255,-255
2436,311,221,126,113
2445,319,219,126,113
2453,324,222,126,113
2456,328,222,126,113
2460,323,222,126,113
2459,324,222,126,113
2469,323,222,126,113
2467,322,222,126,113
2467,318,223,126,113
2470,324,222,126,113
2463,323,216,126,113
2466,323,223,126,113
2462,327,223,126,113
2461,323,222,126,113
2460,319,220,126,113
2458,324,218,126,113
2461,325,222,126,113
2461,323,220,126,113
2460,321,222,126,113
2461,321,221,126,113
2461,325,222,126,113
2462,325,223,126,113
2461,323,219,126,113
2459,321,223,126,113
2460,325,218,126,113
2466,323,223,126,113
2462,322,222,126,113
2462,322,222,126,113
2460,324,222,126,113
2461,324,220,126,113
2457,326,223,126,113
2464,323,220,126,113
2461,322,221,126,113
2458,326,222,126,113
2462,321,223,126,113
2461,322,222,126,113
2464,317,220,126,113
2461,322,219,126,113
2458,319,220,126,113
2458,322,221,126,113
2459,327,223,126,113
2461,324,223,126,113
2461,323,221,126,113
2462,326,220,126,113
2462,321,223,126,113
2459,322,219,126,113
2458,325,222,126,113
2460,316,221,126,113
2457,318,219,126,113
2460,319,221,126,113
2465,322,222,126,113
2456,321,222,126,113
2454,319,221,126,113
2458,318,223,126,113
2460,316,220,126,113
2457,318,222,126,113
2457,324,222,126,113
2461,318,221,126,113
2459,323,220,126,113
2460,323,222,126,113
2459,327,222,126,113
2462,324,222,126,113
2459,321,220,126,113
2460,323,219,126,113
2459,323,223,126,113
2457,321,221,126,113
2460,318,222,126,113
2459,324,222,126,113
2454,320,220,126,113
2461,325,222,126,113
2458,323,223,126,113
2462,323,221,126,113
2459,324,223,126,113
2459,326,223,126,113
2457,317,222,126,113
2458,324,222,126,113
2460,317,222,126,113
2458,325,221,126,113
2458,320,221,126,113
2458,322,223,126,113
2461,325,223,126,113
2458,318,221,126,113
2457,319,222,126,113
2458,321,220,126,113
2459,322,221,126,113
2462,322,222,126,113
2458,322,221,126,113
2460,323,222,126,113
2460,321,222,126,113
2460,319,223,126,113
2461,324,223,126,113
2459,317,222,126,113
2459,322,222,126,113
2457,324,223,126,113
2459,324,222,126,113
2456,322,219,126,113
2459,319,218,126,113
2459,319,222,126,113
2458,325,220,126,113
2462,319,217,126,113
2460,319,221,126,113
2461,319,222,126,113
2458,321,223,126,113
2459,325,222,126,113
2459,318,217,126,113
2461,322,223,126,113
2458,320,220,126,113
2460,321,221,126,113
2459,321,222,126,113
2458,318,220,126,113
2457,319,221,126,113
2465,326,221,126,113
2460,323,218,126,113
2460,317,223,126,113
2459,324,221,126,113
2460,323,222,126,113
2457,324,219,126,113
2459,321,218,126,113
2458,319,222,126,113
2455,323,220,126,113
2459,324,220,126,113
2458,322,220,126,113
2458,325,220,126,113
2459,323,223,126,113
2461,319,223,126,113
2462,321,221,126,113
2458,323,223,126,113
2458,323,221,126,113
2460,316,223,126,113
2463,323,222,126,113
2460,317,222,126,113
2462,319,221,126,113
2458,322,223,126,113
2462,322,220,126,113
2460,318,222,126,113
2458,322,222,126,113
2458,319,221,126,113
2465,323,221,126,113
2461,319,222,126,113
2459,319,221,126,113
2458,317,222,126,113
2456,318,222,126,113
2460,322,223,126,113
2458,321,222,126,113
2462,318,220,126,113
2457,327,221,126,113
2461,319,223,126,113
2462,318,221,126,113
2457,321,222,126,113
2460,322,222,126,113
2460,324,220,126,113
2460,323,221,126,113
2457,322,221,126,113
2457,327,223,126,113
2463,322,222,126,113
2456,325,222,126,113
2459,327,222,126,113
2458,318,221,126,113
2461,323,223,126,113
2457,322,221,126,113
2459,323,219,126,113
2460,322,219,126,113
2458,321,222,126,113
2457,323,222,126,113
2457,319,222,126,113
2457,323,221,126,113
2457,324,223,126,113
2458,318,222,126,113
2458,324,223,126,113
2460,327,219,126,113
2461,319,220,126,113
2461,317,221,126,113
2458,317,219,126,113
2458,323,220,126,113
2458,322,221,126,113
2462,318,220,126,113
2457,326,222,126,113
2456,323,221,126,113
2460,324,222,126,113
2455,321,223,126,113
2461,321,222,126,113
2459,318,223,126,113
2458,318,220,126,113
2458,326,222,126,113
2458,319,221,126,113
2461,321,219,126,113
2458,326,219,126,113
2465,318,223,126,113
2458,326,220,126,113
2459,324,221,126,113
2459,323,221,126,113
2460,321,222,126,113
2461,317,223,126,113
2464,322,222,126,113
2460,323,223,126,113
2459,321,223,126,113
2458,325,222,126,113
2457,324,223,126,113
2458,315,222,126,113
2460,322,220,126,113
2465,320,222,126,113
2462,317,223,126,113
2464,322,220,126,113
2458,322,222,126,113
2460,318,223,126,113
2460,323,223,126,113
2460,321,222,126,113
2460,322,222,126,113
2461,321,222,126,113
2465,318,223,126,113
2459,324,222,126,113
2461,322,222,126,113
2462,320,222,126,113
2456,325,223,126,113
2462,323,223,126,113
2463,316,222,126,113
2461,326,220,126,113
2464,325,223,126,113
2464,323,221,126,113
2463,319,223,126,113
2459,323,223,126,113
2464,322,220,126,113
2459,321,221,126,113
2460,322,223,126,113
2459,325,222,126,113
2460,323,222,126,113
2460,325,218,126,113
2460,325,222,126,113
2461,323,223,126,113
2465,321,223,126,113
2458,327,222,126,113
2459,322,221,126,113
2463,321,223,126,113
2459,322,219,126,113
2462,322,221,126,113
2460,317,221,126,113
2463,320,222,126,113
2458,324,222,126,113
2461,319,222,126,113
2457,319,216,126,113
2461,319,221,126,113
2463,319,222,126,113
2461,314,219,126,113
2463,323,222,126,113
2459,322,222,126,113
2460,322,222,126,113
2461,321,223,126,113
2461,322,222,126,113
2461,324,223,126,113
2461,319,223,126,113
2463,323,223,126,113
2461,324,217,126,113
2462,320,223,126,113
2459,326,221,126,113
2463,321,222,126,113
2462,321,221,126,113
2457,322,219,126,113
2461,324,222,126,113
2462,325,221,126,113
2463,317,221,126,113
2463,325,221,126,113
2459,325,222,126,113
2459,327,222,126,113
2463,316,222,126,113
2461,322,221,126,113
2463,319,221,126,113
2458,327,220,126,113
2461,318,223,126,113
2459,323,222,126,113
2457,322,223,126,113
2458,327,223,126,113
2457,322,222,126,113
2458,322,222,126,113
2463,317,222,126,113
2460,321,223,126,113
2455,326,222,126,113
2456,321,222,126,113
2462,318,221,126,113
2459,316,221,126,113
2457,323,223,126,113
2460,322,222,126,113
2461,324,223,126,113
2465,319,223,126,113
2460,319,222,126,113
2463,318,223,126,113
2461,323,223,126,113
2462,322,221,126,113
2463,319,223,126,113
2460,324,218,126,113
2458,325,223,126,113
2462,321,222,126,113
2461,322,221,126,113
2461,323,222,126,113
2461,316,223,126,113
2461,321,223,126,113
2458,321,223,126,113
2459,322,222,126,113
2463,319,221,126,113
2458,325,220,126,113
